federate,reactor,reaction,logical_time_ns,logical_time_ms,tag_time_ns,microstep,lag_ms,tardy_invocation_count,start_physical_time_ms,stop_physical_time_ms,execution_time_ms
d_monitor,DriverMonitor,output_tick,12600000000,12600.0,12600000000,0,5.5302819999997155,0,12605.530282,12605.780113,0.24983100000099512
d_monitor,DriverMonitor,output_tick,12700000000,12700.0,12700000000,0,6.5593470000003435,0,12706.559347,12706.75053,0.19118299999900046
d_monitor,DriverMonitor,output_tick,12800000000,12800.0,12800000000,0,4.417595999999321,0,12804.417596,12804.600891,0.18329500000072585
d_monitor,DriverMonitor,sensor_arrival,12900000000,12900.0,12900000000,0,63.60402099999919,0,12963.604021,12963.744741,0.14072000000123808
d_monitor,DriverMonitor,output_tick,12900000000,12900.0,12900000000,0,63.918110000000524,0,12963.91811,12963.979387,0.061276999998881365
d_monitor,DriverMonitor,output_tick,13000000000,13000.0,13000000000,0,4.589191999999457,0,13004.589192,13004.755931,0.16673900000023423
d_monitor,DriverMonitor,output_tick,13100000000,13100.0,13100000000,0,9.499895999999353,0,13109.499896,13109.754653,0.25475700000060897
d_monitor,DriverMonitor,output_tick,13200000000,13200.0,13200000000,0,5.823200999999244,0,13205.823201,13206.040291,0.21709000000009837
d_monitor,DriverMonitor,output_tick,13300000000,13300.0,13300000000,0,5.6128349999999045,0,13305.612835,13305.866869,0.2540339999995922
d_monitor,DriverMonitor,sensor_arrival,13400000000,13400.0,13400000000,0,62.01740299999983,0,13462.017403,13462.15068,0.13327700000081677
d_monitor,DriverMonitor,output_tick,13400000000,13400.0,13400000000,0,62.35286199999973,0,13462.352862,13462.428676,0.07581399999980931
d_monitor,DriverMonitor,output_tick,13500000000,13500.0,13500000000,0,4.1185979999991105,0,13504.118598,13504.321744,0.20314600000165228
d_monitor,DriverMonitor,output_tick,13600000000,13600.0,13600000000,0,4.9480359999997745,0,13604.948036,13605.166959,0.21892300000035902
d_monitor,DriverMonitor,output_tick,13700000000,13700.0,13700000000,0,5.490327999999863,0,13705.490328,13705.720973,0.23064499999964028
d_monitor,DriverMonitor,output_tick,13800000000,13800.0,13800000000,0,5.156279000000723,0,13805.156279,13805.42222,0.2659409999996569
d_monitor,DriverMonitor,sensor_arrival,13900000000,13900.0,13900000000,0,61.51951399999962,0,13961.519514,13961.65479,0.1352760000008857
d_monitor,DriverMonitor,output_tick,13900000000,13900.0,13900000000,0,61.81758400000035,0,13961.817584,13961.876158,0.05857399999877089
d_monitor,DriverMonitor,output_tick,14000000000,14000.0,14000000000,0,5.367169999999533,0,14005.36717,14005.65363,0.28646000000117056
d_monitor,DriverMonitor,output_tick,14100000000,14100.0,14100000000,0,5.687927999999374,0,14105.687928,14105.942092,0.2541639999999461
d_monitor,DriverMonitor,output_tick,14200000000,14200.0,14200000000,0,5.942963999999847,0,14205.942964,14206.195554,0.2525900000000547
d_monitor,DriverMonitor,output_tick,14300000000,14300.0,14300000000,0,5.587025999999241,0,14305.587026,14305.837449,0.25042300000131945
d_monitor,DriverMonitor,sensor_arrival,14400000000,14400.0,14400000000,0,61.6630980000009,0,14461.663098,14461.800004,0.1369059999997262
d_monitor,DriverMonitor,output_tick,14400000000,14400.0,14400000000,0,61.9671500000004,0,14461.96715,14462.02439,0.05724000000009255
