event,logical_time_ns,logical_time_ms,physical_time_ms,tag_time_ns,microstep,lag_ms,tardy_invocation_count,steer_present,accelerator_present,brake_present,steer,accelerator,brake
output_tick,32100000000,32100.0,32100.516629,32100000000,0,0.5286840000007942,0,1,1,1,1,0.4392156862745098,0.047058823529411764
sensor_arrival,32124534818,32124.534818,32124.953888,32124534818,0,0.42769899999984773,0,0,1,0,1,0.44313725490196076,0.047058823529411764
sensor_arrival,32132563955,32132.563955,32133.086894,32132563955,0,0.5315309999969031,0,0,1,0,1,0.4392156862745098,0.047058823529411764
sensor_arrival,32140548759,32140.548759,32141.002513,32140548759,0,0.4616059999971185,0,0,1,0,1,0.44313725490196076,0.047058823529411764
sensor_arrival,32148524785,32148.524785,32149.024872,32148524785,0,0.5080500000003667,0,0,1,0,1,0.4392156862745098,0.047058823529411764
sensor_arrival,32188713746,32188.713746,32189.316592,32188713746,0,0.6132899999975052,0,0,1,0,1,0.44313725490196076,0.047058823529411764
output_tick,32200000000,32200.0,32200.221291,32200000000,0,0.22864299999855575,0,1,1,1,1,0.44313725490196076,0.047058823529411764
sensor_arrival,32204569189,32204.569189,32205.282885,32204569189,0,0.7212519999993674,0,0,1,0,1,0.4392156862745098,0.047058823529411764
sensor_arrival,32212449068,32212.449068,32213.025747,32212449068,0,0.5828639999999723,0,0,1,0,1,0.44313725490196076,0.047058823529411764
sensor_arrival,32220526686,32220.526686,32221.256474,32220526686,0,0.7372509999986505,0,0,1,0,1,0.4392156862745098,0.047058823529411764
sensor_arrival,32276641423,32276.641423,32277.747059,32276641423,0,1.115987999997742,0,0,1,0,1,0.44313725490196076,0.047058823529411764
sensor_arrival,32284586986,32284.586986,32285.796473,32284586986,0,1.221746000002895,0,0,1,0,1,0.4392156862745098,0.047058823529411764
sensor_arrival,32292557772,32292.557772,32293.461096,32292557772,0,0.947916000000987,0,0,1,0,1,0.44313725490196076,0.047058823529411764
output_tick,32300000000,32300.0,32300.457521,32300000000,0,0.5314279999984137,0,1,1,1,1,0.44313725490196076,0.047058823529411764
sensor_arrival,32301974468,32301.974468,32302.456111,32301974468,0,0.5372160000006261,0,0,1,0,1,0.4392156862745098,0.047058823529411764
sensor_arrival,32316534517,32316.534517,32316.89042,32316534517,0,0.3631629999981669,0,0,1,0,1,0.44313725490196076,0.047058823529411764
sensor_arrival,32324548320,32324.54832,32324.99776,32324548320,0,0.45677299999806564,0,0,1,0,1,0.4392156862745098,0.047058823529411764
sensor_arrival,32348694675,32348.694675,32349.325205,32348694675,0,0.6420109999999113,0,0,1,0,1,0.44313725490196076,0.047058823529411764
sensor_arrival,32356598072,32356.598072,32357.114511,32356598072,0,0.525086999998166,0,0,1,0,1,0.4392156862745098,0.047058823529411764
sensor_arrival,32380665483,32380.665483,32381.204607,32380665483,0,0.5486610000007204,0,0,1,0,1,0.44313725490196076,0.047058823529411764
sensor_arrival,32388543955,32388.543955,32388.944543,32388543955,0,0.40803199999936623,0,0,1,0,1,0.4392156862745098,0.047058823529411764
sensor_arrival,32396544944,32396.544944,32396.953513,32396544944,0,0.41586499999903026,0,0,1,0,1,0.44313725490196076,0.047058823529411764
output_tick,32400000000,32400.0,32400.184386,32400000000,0,0.1904050000011921,0,1,1,1,1,0.44313725490196076,0.047058823529411764
sensor_arrival,32404602839,32404.602839,32405.625828,32404602839,0,1.032655999999406,0,0,1,0,1,0.4392156862745098,0.047058823529411764
sensor_arrival,32412649717,32412.649717,32413.627762,32412649717,0,0.9876369999983581,0,0,1,0,1,0.44313725490196076,0.047058823529411764
sensor_arrival,32436441260,32436.44126,32436.984921,32436441260,0,0.5506610000011278,0,0,1,0,1,0.4392156862745098,0.047058823529411764
sensor_arrival,32444445767,32444.445767,32445.196574,32444445767,0,0.7570479999994859,0,0,1,0,1,0.44313725490196076,0.047058823529411764
sensor_arrival,32468569307,32468.569307,32469.292892,32468569307,0,0.7319549999992887,0,0,1,0,1,0.4392156862745098,0.047058823529411764
output_tick,32500000000,32500.0,32500.665225,32500000000,0,0.6770030000006955,0,1,1,1,1,0.4392156862745098,0.047058823529411764
sensor_arrival,32532685699,32532.685699,32533.809465,32532685699,0,1.1346729999968375,0,0,1,0,1,0.44313725490196076,0.047058823529411764
sensor_arrival,32540590208,32540.590208,32541.350329,32540590208,0,0.7681579999989481,0,0,1,0,1,0.4392156862745098,0.047058823529411764
sensor_arrival,32548608289,32548.608289,32549.412781,32548608289,0,0.8131949999988137,0,0,1,0,1,0.44313725490196076,0.047058823529411764
sensor_arrival,32556573353,32556.573353,32557.366029,32556573353,0,0.801102000001265,0,0,1,0,1,0.4392156862745098,0.047058823529411764
sensor_arrival,32580680670,32580.68067,32581.775529,32580680670,0,1.1056179999977758,0,0,1,0,1,0.44313725490196076,0.047058823529411764
sensor_arrival,32588627993,32588.627993,32589.574983,32588627993,0,0.9570450000028359,0,0,1,0,1,0.4392156862745098,0.047058823529411764
output_tick,32600000000,32600.0,32600.450552,32600000000,0,0.45982999999978347,0,1,1,1,1,0.4392156862745098,0.047058823529411764
sensor_arrival,32612615830,32612.61583,32613.267601,32612615830,0,0.6604560000014317,0,0,1,0,1,0.44313725490196076,0.047058823529411764
sensor_arrival,32620508524,32620.508524,32621.09924,32620508524,0,0.5978639999993902,0,0,1,0,1,0.4392156862745098,0.047058823529411764
sensor_arrival,32636627982,32636.627982,32637.532806,32636627982,0,0.9134539999977278,0,0,1,0,1,0.44313725490196076,0.047058823529411764
sensor_arrival,32644611286,32644.611286,32645.42687,32644611286,0,0.8248989999992773,0,0,1,0,1,0.4392156862745098,0.047058823529411764
sensor_arrival,32684679008,32684.679008,32685.727571,32684679008,0,1.0590080000001763,0,0,0,1,1,0.4392156862745098,0.050980392156862744
sensor_arrival,32692733923,32692.733923,32693.663654,32692733923,0,0.9387490000008256,0,0,0,1,1,0.4392156862745098,0.058823529411764705
output_tick,32700000000,32700.0,32700.372323,32700000000,0,0.37982299999930547,0,1,1,1,1,0.4392156862745098,0.058823529411764705
sensor_arrival,32701578218,32701.578218,32702.341969,32701578218,0,0.7741020000030403,0,0,1,0,1,0.44313725490196076,0.058823529411764705
sensor_arrival,32708543958,32708.543958,32708.955139,32708543958,0,0.418403000003309,0,0,1,0,1,0.4392156862745098,0.058823529411764705
sensor_arrival,32732652517,32732.652517,32733.321417,32732652517,0,0.6783439999999246,0,0,1,0,1,0.44313725490196076,0.058823529411764705
sensor_arrival,32732908755,32732.908755,32734.059724,32732908755,0,1.1572649999980058,0,0,0,1,1,0.44313725490196076,0.054901960784313725
sensor_arrival,32740592766,32740.592766,32741.03752,32740592766,0,0.452475999998569,0,0,1,0,1,0.4392156862745098,0.054901960784313725
sensor_arrival,32756652743,32756.652743,32757.688139,32756652743,0,1.0451180000018212,0,0,0,1,1,0.4392156862745098,0.050980392156862744
sensor_arrival,32764598195,32764.598195,32765.029376,32764598195,0,0.4391990000003716,0,0,1,0,1,0.44313725490196076,0.050980392156862744
sensor_arrival,32772554129,32772.554129,32772.953847,32772554129,0,0.40749600000708597,0,0,1,0,1,0.4392156862745098,0.050980392156862744
sensor_arrival,32780652562,32780.652562,32781.173149,32780652562,0,0.5310309999986202,0,0,1,0,1,0.44313725490196076,0.050980392156862744
output_tick,32800000000,32800.0,32800.290112,32800000000,0,0.30083400000148686,0,1,1,1,1,0.44313725490196076,0.050980392156862744
sensor_arrival,32804820860,32804.82086,32806.094624,32804820860,0,1.2830049999975017,0,0,1,0,1,0.4392156862745098,0.050980392156862744
sensor_arrival,32812561241,32812.561241,32813.200549,32812561241,0,0.6465859999952954,0,0,1,0,1,0.44313725490196076,0.050980392156862744
sensor_arrival,32820588285,32820.588285,32821.253889,32820588285,0,0.6730850000021746,0,0,1,0,1,0.4392156862745098,0.050980392156862744
sensor_arrival,32844691047,32844.691047,32845.815609,32844691047,0,1.135840000002645,0,0,1,0,1,0.44313725490196076,0.050980392156862744
sensor_arrival,32884772862,32884.772862,32885.828628,32884772862,0,1.0669330000018817,0,0,1,0,1,0.4392156862745098,0.050980392156862744
sensor_arrival,32892668963,32892.668963,32893.659249,32892668963,0,1.000452000000223,0,0,1,0,1,0.44313725490196076,0.050980392156862744
output_tick,32900000000,32900.0,32900.429214,32900000000,0,0.43751000000338536,0,1,1,1,1,0.44313725490196076,0.050980392156862744
sensor_arrival,32901809754,32901.809754,32902.61932,32901809754,0,0.8206579999969108,0,0,1,0,1,0.4392156862745098,0.050980392156862744
sensor_arrival,32908709348,32908.709348,32909.137473,32908709348,0,0.43705100000079256,0,0,1,0,1,0.44313725490196076,0.050980392156862744
sensor_arrival,32932539724,32932.539724,32932.816202,32932539724,0,0.28253399999812245,0,0,1,0,1,0.4392156862745098,0.050980392156862744
sensor_arrival,32964511495,32964.511495,32964.775511,32964511495,0,0.31851499999902444,0,0,1,0,1,0.44313725490196076,0.050980392156862744
sensor_arrival,32972630223,32972.630223,32973.070663,32972630223,0,0.44743999999627704,0,0,1,0,1,0.4392156862745098,0.050980392156862744
output_tick,33000000000,33000.0,33000.281096,33000000000,0,0.29135500000120373,0,1,1,1,1,0.4392156862745098,0.050980392156862744
sensor_arrival,33020603102,33020.603102,33021.38989,33020603102,0,0.7936209999970743,0,0,1,0,1,0.44313725490196076,0.050980392156862744
sensor_arrival,33028658924,33028.658924,33029.675431,33028658924,0,1.0255069999984698,0,0,1,0,1,0.4392156862745098,0.050980392156862744
sensor_arrival,33076720950,33076.72095,33077.791086,33076720950,0,1.0803209999940009,0,0,1,0,1,0.44313725490196076,0.050980392156862744
sensor_arrival,33084701031,33084.701031,33085.786779,33084701031,0,1.0959330000041518,0,0,1,0,1,0.4392156862745098,0.050980392156862744
output_tick,33100000000,33100.0,33100.703954,33100000000,0,0.7156939999986207,0,1,1,1,1,0.4392156862745098,0.050980392156862744
sensor_arrival,33132772279,33132.772279,33133.340477,33132772279,0,0.5827530000024126,0,0,1,0,1,0.44313725490196076,0.050980392156862744
sensor_arrival,33140703158,33140.703158,33141.20343,33140703158,0,0.5098649999999907,0,0,1,0,1,0.4392156862745098,0.050980392156862744
sensor_arrival,33180740214,33180.740214,33181.346337,33180740214,0,0.6173449999987497,0,0,1,0,1,0.44313725490196076,0.050980392156862744
output_tick,33200000000,33200.0,33200.290913,33200000000,0,0.2997089999989839,0,1,1,1,1,0.44313725490196076,0.050980392156862744
sensor_arrival,33204837328,33204.837328,33205.851039,33204837328,0,1.0230809999993653,0,0,1,0,1,0.4392156862745098,0.050980392156862744
sensor_arrival,33220633049,33220.633049,33221.309504,33220633049,0,0.6897140000000945,0,0,0,1,1,0.4392156862745098,0.054901960784313725
sensor_arrival,33236682896,33236.682896,33237.658071,33236682896,0,0.9843790000013541,0,0,0,1,1,0.4392156862745098,0.058823529411764705
sensor_arrival,33244669034,33244.669034,33245.628375,33244669034,0,0.9678409999978612,0,0,1,0,1,0.44313725490196076,0.058823529411764705
sensor_arrival,33244991882,33244.991882,33246.631198,33244991882,0,1.6459449999965727,0,0,0,1,1,0.44313725490196076,0.06274509803921569
sensor_arrival,33252660078,33252.660078,33253.652808,33252660078,0,1.0017490000027465,0,0,1,0,1,0.4392156862745098,0.06274509803921569
sensor_arrival,33260662215,33260.662215,33261.649538,33260662215,0,0.9955640000043786,0,0,1,0,1,0.44313725490196076,0.06274509803921569
sensor_arrival,33268613075,33268.613075,33269.376549,33268613075,0,0.7712699999974575,0,0,1,0,1,0.4392156862745098,0.06274509803921569
sensor_arrival,33276622305,33276.622305,33277.459407,33276622305,0,0.8827870000022813,0,0,1,0,1,0.44313725490196076,0.06274509803921569
sensor_arrival,33284737348,33284.737348,33285.754467,33284737348,0,1.0267479999965872,0,0,0,1,1,0.44313725490196076,0.06666666666666667
output_tick,33300000000,33300.0,33300.704364,33300000000,0,0.7136780000000726,0,1,1,1,1,0.44313725490196076,0.06666666666666667
sensor_arrival,33302200292,33302.200292,33303.574555,33302200292,0,1.3887259999974049,0,0,1,0,1,0.4470588235294118,0.06666666666666667
sensor_arrival,33303011043,33303.011043,33304.908245,33303011043,0,1.9047570000038831,0,0,0,1,1,0.4470588235294118,0.058823529411764705
sensor_arrival,33308626650,33308.62665,33308.962331,33308626650,0,0.34264400000392925,0,0,0,1,1,0.4470588235294118,0.06274509803921569
sensor_arrival,33316609065,33316.609065,33316.939209,33316609065,0,0.3365330000015092,0,0,0,1,1,0.4470588235294118,0.07058823529411765
sensor_arrival,33324664664,33324.664664,33325.188825,33324664664,0,0.5320499999943422,0,0,1,0,1,0.4549019607843137,0.07058823529411765
sensor_arrival,33324878069,33324.878069,33325.817578,33324878069,0,0.9457120000006398,0,0,0,1,1,0.4549019607843137,0.06666666666666667
sensor_arrival,33340748252,33340.748252,33341.247432,33340748252,0,0.5089760000046226,0,0,1,0,1,0.45098039215686275,0.06666666666666667
sensor_arrival,33348721797,33348.721797,33349.370179,33348721797,0,0.6576970000023721,0,0,1,0,1,0.4549019607843137,0.06666666666666667
sensor_arrival,33348985720,33348.98572,33350.233633,33348985720,0,1.2810610000015004,0,0,0,1,1,0.4549019607843137,0.07058823529411765
sensor_arrival,33364711516,33364.711516,33365.163326,33364711516,0,0.4607359999936307,0,0,0,1,1,0.4549019607843137,0.06666666666666667
sensor_arrival,33372672024,33372.672024,33373.084964,33372672024,0,0.42086600000038743,0,0,0,1,1,0.4549019607843137,0.07058823529411765
sensor_arrival,33380679050,33380.67905,33381.129212,33380679050,0,0.4581240000043181,0,0,1,0,1,0.4588235294117647,0.07058823529411765
sensor_arrival,33396740027,33396.740027,33397.242114,33396740027,0,0.511901999998372,0,0,1,0,1,0.4627450980392157,0.07058823529411765
output_tick,33400000000,33400.0,33400.226138,33400000000,0,0.23802699999941979,0,1,1,1,1,0.4627450980392157,0.07058823529411765
sensor_arrival,33404955940,33404.95594,33406.190519,33404955940,0,1.245930999997654,0,0,1,0,1,0.4666666666666667,0.07058823529411765
sensor_arrival,33405122530,33405.12253,33408.181368,33405122530,0,3.066726999997627,0,0,0,1,1,0.4666666666666667,0.0784313725490196
sensor_arrival,33412805652,33412.805652,33413.730809,33412805652,0,0.9330829999962589,0,0,1,0,1,0.47058823529411764,0.0784313725490196
sensor_arrival,33412940392,33412.940392,33414.702095,33412940392,0,1.7695180000009714,0,0,0,1,1,0.47058823529411764,0.07450980392156863
sensor_arrival,33420600773,33420.600773,33421.189285,33420600773,0,0.5952719999986584,0,0,1,0,1,0.47843137254901963,0.07450980392156863
sensor_arrival,33420678532,33420.678532,33421.814945,33420678532,0,1.1405250000025262,0,0,0,1,1,0.47843137254901963,0.0784313725490196
sensor_arrival,33436592659,33436.592659,33437.111264,33436592659,0,0.5241419999947539,0,0,1,0,1,0.48627450980392156,0.0784313725490196
sensor_arrival,33444665388,33444.665388,33445.275548,33444665388,0,0.6169000000008964,0,0,1,0,1,0.49411764705882355,0.0784313725490196
sensor_arrival,33444759979,33444.759979,33446.300315,33444759979,0,1.547335999995994,0,0,0,1,1,0.49411764705882355,0.08235294117647059
sensor_arrival,33452605118,33452.605118,33453.212797,33452605118,0,0.6144379999968805,0,0,1,0,1,0.4980392156862745,0.08235294117647059
sensor_arrival,33452823449,33452.823449,33453.9214,33452823449,0,1.10289599999669,0,0,0,1,1,0.4980392156862745,0.08627450980392157
sensor_arrival,33460597162,33460.597162,33461.21636,33460597162,0,0.6251420000044163,0,0,1,0,1,0.5176470588235295,0.08627450980392157
sensor_arrival,33460675143,33460.675143,33461.79352,33460675143,0,1.122654999999213,0,0,0,1,1,0.5176470588235295,0.09019607843137255
sensor_arrival,33468706706,33468.706706,33469.649381,33468706706,0,0.9507300000041141,0,0,1,0,1,0.5254901960784314,0.09019607843137255
sensor_arrival,33476696880,33476.69688,33477.732758,33476696880,0,1.043969999998808,0,0,1,0,1,0.5411764705882353,0.09019607843137255
sensor_arrival,33476806397,33476.806397,33478.738784,33476806397,0,1.9400170000008075,0,0,0,1,1,0.5411764705882353,0.09411764705882353
sensor_arrival,33484718369,33484.718369,33485.693321,33484718369,0,0.983896999998251,0,0,1,0,1,0.5568627450980392,0.09411764705882353
sensor_arrival,33492641081,33492.641081,33493.369018,33492641081,0,0.7355289999977686,0,0,1,0,1,0.5686274509803921,0.09411764705882353
output_tick,33500000000,33500.0,33500.757383,33500000000,0,0.7669200000018463,0,1,1,1,1,0.5686274509803921,0.09411764705882353
sensor_arrival,33502225109,33502.225109,33503.742352,33502225109,0,1.52848300000187,0,0,1,0,1,0.5803921568627451,0.09411764705882353
sensor_arrival,33502521124,33502.521124,33505.060449,33502521124,0,2.548953999998048,0,0,0,1,1,0.5803921568627451,0.09803921568627451
sensor_arrival,33508718114,33508.718114,33509.522735,33508718114,0,0.8108799999972689,0,0,1,0,1,0.592156862745098,0.09803921568627451
sensor_arrival,33516612937,33516.612937,33517.169653,33516612937,0,0.5631790000043111,0,0,1,0,1,0.6,0.09803921568627451
sensor_arrival,33516686973,33516.686973,33517.893257,33516686973,0,1.2107279999981984,0,0,0,1,1,0.6,0.10196078431372549
sensor_arrival,33524715536,33524.715536,33525.582934,33524715536,0,0.8752679999961401,0,0,1,0,1,0.611764705882353,0.10196078431372549
sensor_arrival,33524825516,33524.825516,33526.553961,33524825516,0,1.73601900000358,0,0,0,1,1,0.611764705882353,0.10588235294117647
sensor_arrival,33532680303,33532.680303,33533.42761,33532680303,0,0.7549729999955161,0,0,1,0,1,0.6196078431372549,0.10588235294117647
sensor_arrival,33532779691,33532.779691,33534.358267,33532779691,0,1.58411299999716,0,0,0,1,1,0.6196078431372549,0.10980392156862745
sensor_arrival,33540696236,33540.696236,33541.447654,33540696236,0,0.7590849999978673,0,0,1,0,1,0.6274509803921569,0.10980392156862745
sensor_arrival,33548693670,33548.69367,33549.413051,33548693670,0,0.7273809999969671,0,0,1,0,1,0.6313725490196078,0.10980392156862745
sensor_arrival,33556804898,33556.804898,33557.754296,33556804898,0,0.9575089999998454,0,0,1,0,1,0.6392156862745098,0.10980392156862745
sensor_arrival,33556928638,33556.928638,33558.872247,33556928638,0,1.9504050000032294,0,0,0,1,1,0.6392156862745098,0.11372549019607843
sensor_arrival,33564685851,33564.685851,33565.394344,33564685851,0,0.7164929999999003,0,0,1,0,1,0.6470588235294118,0.11372549019607843
sensor_arrival,33572692748,33572.692748,33573.433369,33572692748,0,0.7484179999955813,0,0,1,0,1,0.6509803921568628,0.11372549019607843
sensor_arrival,33580702274,33580.702274,33581.451118,33580702274,0,0.7575469999937923,0,0,1,0,1,0.6588235294117647,0.11372549019607843
sensor_arrival,33596737177,33596.737177,33597.636038,33596737177,0,0.9086569999999483,0,0,1,0,1,0.6627450980392157,0.11372549019607843
output_tick,33600000000,33600.0,33602.010473,33600000000,0,2.02186200000142,0,1,1,1,1,0.6627450980392157,0.11372549019607843
sensor_arrival,33604759184,33604.759184,33605.925987,33604759184,0,1.1762289999969653,0,0,1,0,1,0.6588235294117647,0.11372549019607843
sensor_arrival,33604921609,33604.921609,33607.252028,33604921609,0,2.3383820000017295,0,0,0,1,1,0.6588235294117647,0.10980392156862745
sensor_arrival,33612769803,33612.769803,33613.62496,33612769803,0,0.8615649999992456,0,0,1,0,1,0.6627450980392157,0.10980392156862745
sensor_arrival,33612897376,33612.897376,33614.386452,33612897376,0,1.4945579999985057,0,0,0,1,1,0.6627450980392157,0.11372549019607843
sensor_arrival,33620670052,33620.670052,33621.249287,33620670052,0,0.5856609999973443,0,0,0,1,1,0.6627450980392157,0.10980392156862745
sensor_arrival,33628732263,33628.732263,33629.550865,33628732263,0,0.8272690000012517,0,0,0,1,1,0.6627450980392157,0.11372549019607843
sensor_arrival,33636718085,33636.718085,33637.512984,33636718085,0,0.803009999995993,0,0,0,1,1,0.6627450980392157,0.10980392156862745
sensor_arrival,33660829625,33660.829625,33661.857447,33660829625,0,1.038118000004033,0,0,1,0,1,0.6666666666666666,0.10980392156862745
sensor_arrival,33668750948,33668.750948,33669.615865,33668750948,0,0.8736019999996643,0,0,1,0,1,0.6627450980392157,0.10980392156862745
sensor_arrival,33684792666,33684.792666,33685.705712,33684792666,0,0.9231569999974454,0,0,1,0,1,0.6588235294117647,0.10980392156862745
sensor_arrival,33692801359,33692.801359,33693.825644,33692801359,0,1.0356180000017048,0,0,1,0,1,0.6627450980392157,0.10980392156862745
output_tick,33700000000,33700.0,33700.436055,33700000000,0,0.445795999999973,0,1,1,1,1,0.6627450980392157,0.10980392156862745
sensor_arrival,33708690060,33708.69006,33709.351183,33708690060,0,0.6691599999976461,0,0,1,0,1,0.6588235294117647,0.10980392156862745
sensor_arrival,33740892551,33740.892551,33742.032502,33740892551,0,1.1521170000050915,0,0,1,0,1,0.6627450980392157,0.10980392156862745
sensor_arrival,33756748493,33756.748493,33757.768612,33756748493,0,1.0396739999996498,0,0,1,0,1,0.6588235294117647,0.10980392156862745
sensor_arrival,33780819404,33780.819404,33781.95804,33780819404,0,1.1794870000012452,0,0,1,0,1,0.6627450980392157,0.10980392156862745
sensor_arrival,33788749227,33788.749227,33789.712161,33788749227,0,0.9720820000002277,0,0,1,0,1,0.6588235294117647,0.10980392156862745
output_tick,33800000000,33800.0,33800.532435,33800000000,0,0.5419529999999213,0,1,1,1,1,0.6588235294117647,0.10980392156862745
sensor_arrival,33812709417,33812.709417,33813.428464,33812709417,0,0.7270659999994677,0,0,1,0,1,0.6627450980392157,0.10980392156862745
sensor_arrival,33820653091,33820.653091,33821.256585,33820653091,0,0.6099010000034468,0,0,1,0,1,0.6588235294117647,0.10980392156862745
sensor_arrival,33836769716,33836.769716,33837.694632,33836769716,0,0.9342679999972461,0,0,1,0,1,0.6627450980392157,0.10980392156862745
sensor_arrival,33852756898,33852.756898,33853.641426,33852756898,0,0.893434999998135,0,0,1,0,1,0.6509803921568628,0.10980392156862745
sensor_arrival,33860809127,33860.809127,33861.881319,33860809127,0,1.0828400000027614,0,0,1,0,1,0.6627450980392157,0.10980392156862745
sensor_arrival,33868787931,33868.787931,33869.695329,33868787931,0,0.9163239999979851,0,0,1,0,1,0.6666666666666666,0.10980392156862745
output_tick,33900000000,33900.0,33900.718665,33900000000,0,0.7295359999989159,0,1,1,1,1,0.6666666666666666,0.10980392156862745
sensor_arrival,33916754513,33916.754513,33917.30997,33916754513,0,0.5618830000021262,0,0,1,0,1,0.6627450980392157,0.10980392156862745
sensor_arrival,33956653811,33956.653811,33957.12888,33956653811,0,0.4810880000004545,0,0,1,0,1,0.6666666666666666,0.10980392156862745
sensor_arrival,33964619337,33964.619337,33965.078333,33964619337,0,0.4640880000006291,0,0,1,0,1,0.6509803921568628,0.10980392156862745
sensor_arrival,33972699677,33972.699677,33973.369152,33972699677,0,0.6776780000000144,0,0,1,0,1,0.6627450980392157,0.10980392156862745
sensor_arrival,33996841735,33996.841735,33997.862151,33996841735,0,1.0311749999964377,0,0,1,0,1,0.6666666666666666,0.10980392156862745
output_tick,34000000000,34000.0,34000.436253,34000000000,0,0.4449559999993653,0,1,1,1,1,0.6666666666666666,0.10980392156862745
sensor_arrival,34052881973,34052.881973,34053.943369,34052881973,0,1.0710439999966184,0,0,1,0,1,0.6784313725490196,0.10980392156862745
sensor_arrival,34060814833,34060.814833,34061.813507,34060814833,0,1.0084700000006706,0,0,1,0,1,0.6666666666666666,0.10980392156862745
sensor_arrival,34084811614,34084.811614,34085.686272,34084811614,0,0.883417000004556,0,0,0,1,1,0.6666666666666666,0.11372549019607843
output_tick,34100000000,34100.0,34100.537688,34100000000,0,0.5473360000032699,0,1,1,1,1,0.6666666666666666,0.11372549019607843
sensor_arrival,34116732830,34116.73283,34117.431064,34116732830,0,0.7077710000012303,0,0,1,0,1,0.6588235294117647,0.11372549019607843
sensor_arrival,34124757838,34124.757838,34125.692809,34124757838,0,0.943397000002733,0,0,1,0,1,0.6666666666666666,0.11372549019607843
sensor_arrival,34132719975,34132.719975,34133.449245,34132719975,0,0.7378440000029514,0,0,1,0,1,0.6549019607843137,0.11372549019607843
sensor_arrival,34140724779,34140.724779,34141.463771,34140724779,0,0.7818620000034571,0,0,1,0,1,0.6666666666666666,0.11372549019607843
sensor_arrival,34164844041,34164.844041,34165.841086,34164844041,0,1.007396000000881,0,0,1,0,1,0.6705882352941176,0.11372549019607843
sensor_arrival,34172771734,34172.771734,34173.63254,34172771734,0,0.8692499999961001,0,0,1,0,1,0.6666666666666666,0.11372549019607843
sensor_arrival,34180749872,34180.749872,34181.589566,34180749872,0,0.848416000000725,0,0,1,0,1,0.6705882352941176,0.11372549019607843
sensor_arrival,34188740212,34188.740212,34189.557759,34188740212,0,0.8254180000003544,0,0,1,0,1,0.6666666666666666,0.11372549019607843
sensor_arrival,34196769534,34196.769534,34197.618396,34196769534,0,0.8574730000036652,0,0,1,0,1,0.6705882352941176,0.11372549019607843
output_tick,34200000000,34200.0,34200.374181,34200000000,0,0.38105199999699835,0,1,1,1,1,0.6705882352941176,0.11372549019607843
sensor_arrival,34204784468,34204.784468,34205.833549,34204784468,0,1.0581180000008317,0,0,1,0,1,0.6666666666666666,0.11372549019607843
sensor_arrival,34212742568,34212.742568,34213.33208,34212742568,0,0.6116049999982351,0,0,1,0,1,0.6705882352941176,0.11372549019607843
sensor_arrival,34228811657,34228.811657,34229.780813,34228811657,0,0.9788780000017141,0,0,1,0,1,0.6666666666666666,0.11372549019607843
sensor_arrival,34236785738,34236.785738,34237.630822,34236785738,0,0.8537880000003497,0,0,1,0,1,0.6784313725490196,0.11372549019607843
sensor_arrival,34244788320,34244.78832,34245.651755,34244788320,0,0.8721199999999953,0,0,1,0,1,0.6705882352941176,0.11372549019607843
sensor_arrival,34252811512,34252.811512,34253.703836,34252811512,0,0.901490999996895,0,0,1,0,1,0.6509803921568628,0.11372549019607843
sensor_arrival,34260917537,34260.917537,34261.863083,34260917537,0,0.9546379999956116,0,0,1,0,1,0.6705882352941176,0.11372549019607843
sensor_arrival,34268743917,34268.743917,34269.444872,34268743917,0,0.7083629999979166,0,0,1,0,1,0.6666666666666666,0.11372549019607843
sensor_arrival,34284840579,34284.840579,34285.855939,34284840579,0,1.0254519999944023,0,0,1,0,1,0.6784313725490196,0.11372549019607843
sensor_arrival,34292808068,34292.808068,34293.736984,34292808068,0,0.940046000003349,0,0,1,0,1,0.6666666666666666,0.11372549019607843
output_tick,34300000000,34300.0,34300.355914,34300000000,0,0.36265499999717576,0,1,1,1,1,0.6666666666666666,0.11372549019607843
sensor_arrival,34301113295,34301.113295,34302.901942,34301113295,0,1.7991099999999278,0,0,1,0,1,0.6705882352941176,0.11372549019607843
sensor_arrival,34308806843,34308.806843,34309.61626,34308806843,0,0.8175830000036513,0,0,1,0,1,0.6666666666666666,0.11372549019607843
sensor_arrival,34316704462,34316.704462,34317.266252,34316704462,0,0.5679390000004787,0,0,1,0,1,0.6705882352941176,0.11372549019607843
sensor_arrival,34324726266,34324.726266,34325.401333,34324726266,0,0.6823260000019218,0,0,1,0,1,0.6666666666666666,0.11372549019607843
sensor_arrival,34332750328,34332.750328,34333.517987,34332750328,0,0.775973999996495,0,0,1,0,1,0.6392156862745098,0.11372549019607843
sensor_arrival,34340856835,34340.856835,34341.862046,34340856835,0,1.0139710000003106,0,0,1,0,1,0.6705882352941176,0.11372549019607843
sensor_arrival,34340985630,34340.98563,34342.990979,34340985630,0,2.0122189999965485,0,0,0,1,1,0.6705882352941176,0.11764705882352941
sensor_arrival,34364907153,34364.907153,34366.316694,34364907153,0,1.4200399999972433,0,0,1,0,1,0.6666666666666666,0.11764705882352941
sensor_arrival,34365396426,34365.396426,34367.670883,34365396426,0,2.282457000001159,0,0,0,1,1,0.6666666666666666,0.12156862745098039
sensor_arrival,34372751847,34372.751847,34373.401044,34372751847,0,0.6567710000017541,0,0,1,0,1,0.6705882352941176,0.12156862745098039
